ph,nitrogen,phosphorus,potassium,moisture,temperature,rainfall,crop_label
6.293545563120118,117.98082494630569,42.94146961858076,58.16469062903736,79.84232586159077,25.35717704788646,218.8703634357392,Rice
6.470048862928215,99.70472375971478,46.57503220575016,50.835021357918144,74.80291237556386,22.98622326541263,169.3319582865974,Rice
5.192068758436658,86.07610774049178,42.7765434529882,51.02186862008037,73.6376016879829,26.493674683210223,284.5182614859018,Rice
5.710942460394309,106.70230954084109,43.4463974240326,39.80722547021677,70.81737232532957,24.196155819938138,191.78855085479378,Rice
5.265515726415121,83.54810135028222,42.412717422012015,46.51946920081814,74.12667436811586,26.73550819362498,225.51259062822854,Rice
6.035592242944048,81.57248559364396,55.98820797818085,50.697509737272696,71.63518063897743,33.3565221133881,288.130860079772,Rice
5.091616939782296,91.07510592588815,56.12402559586123,53.70649225959146,73.69042038712755,24.721541203377235,205.5708154187073,Rice
5.726784477786532,104.73019086121184,47.378272791395446,46.5633679033287,84.94941876267512,22.476881637577772,187.8655416516031,Rice
6.070024378826829,115.80827350748797,50.233548842313326,48.30283713163289,72.14344022679552,27.81636076870491,229.89258996825347,Rice
5.363705755452094,90.76972923797524,47.54568326209245,35.50177994444316,76.44158331166356,24.74882409095508,199.12460282668718,Rice
5.179643197728877,115.6210912295958,51.87184907108097,51.97755797861224,85.78342477214676,28.479748586077744,163.03804321311355,Rice
5.805659812727821,103.47364472083517,54.908789483686604,45.791488655741986,72.55160605591128,25.68908677538342,204.46234445979525,Rice
5.968875861997402,102.83113218675648,47.12193451795692,59.66288121982449,82.11549638713774,25.08394829256793,165.26737089306056,Rice
5.229288708776498,89.83830913538033,43.21362746519112,39.66417560128264,75.70190337387695,24.253856738831814,284.5148136939638,Rice
5.120350618492464,100.98045558281018,48.20793653979323,59.559465422715164,72.24077804336105,27.172122787594642,295.42056499130535,Rice
6.298260688840971,112.68288283797119,45.1580565408988,39.272189684751645,83.37286439848862,34.08188785865862,233.51443395208946,Rice
5.85741903420485,91.19916374641137,55.38985866383874,39.67609371393809,76.47358472808487,27.530673702013416,226.14155680266825,Rice
5.36361459862262,84.59347298956814,52.21240084883265,42.21576383100639,81.62476442845224,24.00671529856463,222.17101527822263,Rice
5.798884148827379,82.07294147289707,46.732085563878414,38.36036692347436,71.26749940945535,34.869483021069286,198.35307674620844,Rice
6.214811668781953,90.18562619055055,53.63005444447859,54.00569649724216,81.91277481215688,28.13049045115206,211.7761371220903,Rice
5.523302399814493,117.18116576991304,56.61238815575459,59.12567276666282,72.4859444697109,31.501277177647374,290.7510685231557,Rice
5.27184959924849,82.65985069467109,54.82241298580118,49.3618278294978,86.83657553516544,23.817040896141762,269.2900967789835,Rice
5.302440980071617,86.54623771462818,43.28531595861986,55.364368005784556,83.303944413924,28.79985052199855,203.82457261852537,Rice
6.315800811219662,95.69780429690542,56.33198878943154,45.97837271425546,77.53888858849815,28.014837213704883,195.2066811246213,Rice
6.121414070264377,100.10881560369917,44.64425390293635,57.48936433186421,77.67782442746423,29.066187194481852,285.97081664468203,Rice
5.936356993870988,84.67592162833456,58.796642472269504,50.692701326785446,76.69811229314172,23.810536944624033,269.1037783905444,Rice
5.9301091338927705,101.33844367905286,57.87785166101915,54.714930280613274,73.03349759465502,26.052386881342127,187.27337097216986,Rice
6.115919438859016,81.34129738943118,51.39779369742633,54.06146714351726,87.53531273523498,26.447062733306797,273.1885957008019,Rice
5.165947605432811,113.85809166938073,42.549773246639646,44.932182264009185,85.94590731559107,23.948926555534058,184.38770928489623,Rice
6.0833788525895995,108.80146146184298,52.82295265770595,52.3487111116775,80.85448886695193,25.273387765790385,201.85439902558792,Rice
5.272396575202139,116.33802245334513,51.66783589532241,45.021285419091,79.24011607288266,34.3146834149536,173.00271046741204,Rice
5.879344748025196,100.23554715537864,52.22908470869296,35.452754595521014,87.44247817888302,34.11753767228696,234.76997753838134,Rice
6.044976235815339,116.89997524709183,54.14477268626797,38.81347607285653,81.52576720333626,29.887295602977126,213.61960069535792,Rice
6.104666353437084,117.37468059076059,58.51137025813553,46.2709842851033,72.2647609168151,34.80293558651035,275.83471296689015,Rice
5.1869940218049,116.83367530469489,57.39792724124257,47.97095142815181,81.82550871489859,27.187035150311694,158.2142458233047,Rice
5.502795862468851,112.11413794392045,40.092640460092056,43.3374792922786,77.96337387181887,28.986142838192997,287.97834246191405,Rice
5.519518991548942,93.8781280758491,54.75002496219497,46.30544852224518,74.49209645879964,27.881713709725013,171.12855305696996,Rice
5.264580479759335,99.9347109095792,48.37850899009096,57.8711475267025,77.24787798233267,29.547648553614565,244.83964318792954,Rice
5.0196416848825,106.54149488066842,43.56071933739503,59.026757936736374,72.97325455506225,27.39011360845131,162.80245021179658,Rice
6.495311377768921,100.08780041324971,51.90770034640087,36.67691193471069,84.99920940798356,24.728772710242616,284.7081434161071,Rice
5.307709460723011,87.62750882654666,40.730993356961896,46.80167362774998,81.29682266525234,22.85421231256858,266.3291425042516,Rice
5.679933252122042,100.9756107731032,48.81525493876456,45.01907652188315,81.19280662616436,24.018123197099264,177.28921957429066,Rice
6.292678431520276,117.84461848534531,47.46618632559506,41.76861682858885,82.87999086478031,27.313544224275255,153.80795334905173,Rice
5.234228896049285,108.6388891538959,53.17847883820303,35.67739981258709,74.43944323865898,25.00397235564493,250.78391153980925,Rice
5.029565806631546,84.16434327938295,55.99832170746379,39.46361655135834,83.0549221570375,25.096376153607444,164.91620891390178,Rice
5.364758286499181,108.89067727422636,57.11392936212572,55.75549661417479,77.9436705923691,30.6851067754184,180.74764431237315,Rice
5.43972159539152,115.8534327408448,40.260038470214724,37.137713271361704,74.15772510292055,22.344918650359656,177.2153152634696,Rice
5.8745623414545385,96.85698202369991,57.8534342215395,55.436089043461024,76.83634703395752,25.372504634606802,206.95386122509004,Rice
5.8854424137722114,90.72254563291506,52.48297815698268,45.235291304781015,81.0409436170396,27.669644878759115,194.16986393128764,Rice
6.422679960443235,110.54423176639042,42.80226351532905,56.711699397447816,79.74862396499027,33.62917894962319,269.9782883920973,Rice
5.637820256703851,80.8987723328047,45.37354718769892,48.54085536652167,82.66956439652294,25.35253991063163,170.90341111092363,Rice
6.252395355198948,119.37608722814208,50.51380364605372,39.29198214620759,75.44614653038738,22.239078795117067,287.14482098407484,Rice
5.176626624335212,103.06065902057014,45.48110441374412,48.854450062894834,83.02840776703728,32.78664344819362,180.96319076409048,Rice
5.016493742987721,85.47542520275229,58.0003728369621,56.847251939062886,81.94826204340616,29.806719185637494,249.7555011819383,Rice
5.263056917935175,116.5764778369984,48.375410497841465,44.57846320623744,80.37835410565675,22.610557568075716,174.9425053134119,Rice
6.107050424639556,83.31194671700506,52.06304218932776,41.133727742033024,77.78591228083953,25.7530185780191,203.35090746974237,Rice
6.078568857776368,91.88486862492701,51.32809280593794,46.90126005497749,83.27342330725295,34.17878661122185,259.88581458153755,Rice
5.322410567886135,81.24732540245138,45.2452808859965,49.87694826750637,71.02851626968501,28.45276121361607,239.5264273375334,Rice
5.501365836225441,110.83648814983287,42.131965062675434,36.87844454339522,84.56377512407207,28.44138711068058,253.2603594641604,Rice
5.652241007905619,89.85608132956428,56.38204635348399,54.985396974224486,83.89392941708854,25.537886783989514,238.53460003036307,Rice
5.5414608454100405,83.66328293306536,58.34627150924486,38.42046577297403,89.00474707641605,27.798075048453423,177.76993932579296,Rice
5.8128514210675375,114.91783343505634,54.644497728191226,55.16402869653624,83.17566733421435,30.99959533873208,277.3793477347979,Rice
5.374502013288779,99.57699854572562,44.42418883639205,59.69170019991617,88.88118679373227,22.512548547790576,255.83627587735327,Rice
6.387872476123499,87.22301380509334,51.35890461105259,57.887207439701044,70.67891957171598,31.06646347420892,194.6023511058826,Rice
6.386594293064796,118.84232980661471,58.88532978226868,46.855355416436595,87.24085301978627,32.97914218095592,197.86507098648835,Rice
6.243373211226016,81.48030538861971,51.92539756964106,40.750220932192576,72.41133771554557,23.00039162117972,254.44331638172096,Rice
5.509812445652099,108.99067086115046,41.30712681597885,42.88225844576526,80.78982584750675,32.27940114290652,197.81287543981048,Rice
5.938837064655513,115.43910992944748,52.31726376364609,40.82398686884085,70.48801563113076,33.31128536071209,153.19041162755806,Rice
6.312052509026299,101.15748536108848,58.781353970257925,54.96958089434163,89.95868221066675,26.559253600872232,265.07824333966903,Rice
5.6028963704138635,99.19502481215636,52.5501092643674,56.841927854658465,89.6816693839859,31.987554380238734,212.66501732510005,Rice
5.632035503415605,109.50329206355566,44.775542915366046,37.761852828284866,77.09244315281553,25.734106891503064,194.4462180683985,Rice
5.350411626574865,81.68372758545448,40.35747869466827,59.69305974340079,78.55546267471725,26.996246413075863,251.94709240396048,Rice
5.327380831797596,117.99844735800902,55.72690028831104,37.23527505780649,78.35161551569857,33.428537998308144,291.70980334371154,Rice
5.701102266874805,104.53645556842831,43.3406789218415,59.779215653424416,74.63343402766887,34.25551306375664,247.44699734885526,Rice
5.911605192318289,100.50754044066034,44.61339623435517,39.41320080013771,74.4097241814035,24.42369740787531,266.937671035013,Rice
5.525187888750095,82.31370706253585,59.38205260281623,57.09464712408564,88.55504566390425,34.933801694403655,176.0842873829231,Rice
5.594363028353988,110.32953902816365,53.92041236107585,38.84739765849638,86.31666249981235,24.91772743387659,183.57264222339347,Rice
5.80546163434012,103.71759739366813,51.60172415675622,37.28717093494387,87.5492172526076,25.45280055365318,169.42723819242062,Rice
6.333122119803466,118.22605992919014,57.24255234530901,55.23790186812195,83.10483961278044,29.16114581791881,163.0480139867115,Rice
5.612679819606048,94.90754068049256,45.195075675206525,53.08550284221462,79.91751470157541,23.053600806799423,183.0274802924717,Rice
6.024888145489394,83.04523437961201,57.02413828097538,47.37866317534936,79.61173154653297,29.70130120057373,273.7021448887724,Rice
5.52171381185329,107.12064610236254,51.31463927991582,41.675706754235534,87.57259972710315,32.36653828089007,248.76777519876384,Rice
6.275872593641363,114.6917680383921,54.1672595343007,55.925333209091804,83.94942923338567,30.841830032883905,242.79170673227765,Rice
6.129074959336462,86.34420421172295,57.617415183978565,56.7960881936308,70.58494566069118,32.73561775734191,169.3304801210168,Rice
5.502678281388713,109.74033025166432,43.21519792096616,55.44917560297655,86.64268355915485,28.59708053889087,150.95788075752503,Rice
5.430557199762369,104.67707673502969,59.62372356054847,50.79533817541671,75.1960716212832,30.242074140294946,230.99780695737832,Rice
6.169768092726716,84.27922555307833,55.22055805004056,48.531664466902754,89.25984007717989,26.44433815850292,244.89328397009223,Rice
6.398042158265026,84.10038911962717,58.74456974472902,52.197143057520336,71.35674118210343,25.912526370308612,256.22581329679224,Rice
5.101025902203157,103.28681840705093,46.917661139059135,50.52288794418693,70.91484067625025,33.329978479980895,296.02334537660954,Rice
6.453316782928537,109.986073269717,42.60172480261264,53.95657989822556,70.49173832917603,22.287606169876966,198.5415328724312,Rice
5.732964785606999,110.81629671231173,53.665907532130106,46.14756765941871,75.47253332563332,34.96261850205025,213.92719533539594,Rice
5.677080536494513,86.54495284766676,55.89619097499859,52.34205564453721,74.4153922557752,23.070953593005957,252.07489531120694,Rice
5.981766821421703,90.93038107992837,59.0172712450082,38.776447294522505,78.64669602085203,34.26700696217878,212.95909753891834,Rice
5.957788921496128,95.90377591851177,45.4843040469734,59.599441198995706,78.18668012630086,33.62328964782875,184.49319088366292,Rice
5.319657056037625,81.24536331538046,53.0333365075177,44.21315859309403,87.28716499679274,28.151728786990244,295.22901418720824,Rice
5.278288273554682,114.74492671822443,55.53193705583483,54.2730461161013,86.89566456233776,31.893311882258985,243.93304824471232,Rice
5.196867316523582,81.30104717965008,58.41695695631374,50.41625786301845,85.93074581952352,28.259790569663153,167.59622834435916,Rice
5.187778688303825,107.42261148915885,48.60611789798925,40.013118167508416,79.83189093482873,22.83471618197674,237.2957102871598,Rice
5.403490106652646,111.90236402548753,46.207239178471475,46.38050372704503,70.23241079816201,22.941809541329267,208.87403346100274,Rice
5.719908252075685,104.00082192477214,45.833251574186065,52.37454715316356,87.2024479437841,32.13806285561355,155.94282380225357,Rice
5.7207604208867435,84.197207136727,44.84090031725055,59.66656483167866,72.84991085803027,28.48554599486763,242.72336014771787,Rice
6.053697455816156,102.38594733947656,40.195416948383674,43.1615327060998,80.35423286769424,23.142264488882834,202.59403968137713,Rice
5.04980466318705,83.14313988620083,47.93846552403192,38.317893851076505,81.35081696523116,30.963044598784457,270.08800486636244,Rice
5.300225366367215,86.69930329036279,42.091356806688005,50.91075623859092,84.12951452973802,22.410619882733346,290.4318369365535,Rice
5.077956925477209,101.65185341204281,54.18121038901833,56.77422809365214,84.28173864264855,32.4224650799073,200.9175288814209,Rice
6.222237670619768,83.204593855387,57.89633312121055,48.689809403843405,86.34595539924987,27.8801376987379,246.53665427947874,Rice
5.78960399140417,109.26358087021327,41.632599640611794,36.5088020997641,74.94206468020293,24.07408084147145,280.7675349888302,Rice
5.328820981037066,119.03461023276526,46.737915835422136,39.55294789221748,85.79397014284959,30.563201081511387,224.72935746797083,Rice
5.833045326406447,108.76807113089055,44.56909482662597,59.90834790141855,89.49586324293566,30.454233922510177,179.93136763937179,Rice
6.020342363646937,82.88793635916703,40.61305004411612,41.442072212780346,79.25245913478632,33.28754257030894,259.0753604649462,Rice
6.114059781799972,97.01973337792302,46.91869985093926,44.27596907461507,89.75299127472115,22.521419488362273,280.0547244183673,Rice
5.86801311285859,97.54461676758362,54.50515320830273,47.16672353561757,87.46846476163321,33.70912423214636,213.25813903101832,Rice
5.415241695852577,103.69401314373448,58.24726691233382,40.26655472514167,82.45933167126965,30.210282861202767,259.96695336229214,Rice
5.1973515276908895,108.63299858728354,58.18065041331282,39.49207772175605,74.75086649847755,34.628136222541315,177.14654290642346,Rice
6.281577640054369,99.69111425792138,44.94462148806354,56.768747531812785,78.90610510005331,28.69262560108597,203.88500540996486,Rice
5.889426277152391,86.54095490340092,47.821630733035214,59.23530805838219,75.16266865402255,30.5375766390368,198.77850963370423,Rice
6.160209688529901,85.23494642873399,59.39642090157089,46.34473853459098,74.72100926692929,22.955457715290166,175.4636857631311,Rice
5.779660922834027,93.48012705725145,56.577667317652185,45.77218809154515,74.97428545175259,30.02288482585239,256.01658253281687,Rice
5.250562861851424,86.7047686515327,40.73342853867086,53.41005037664101,83.2760905524361,28.17020138474758,276.6255673453796,Rice
6.2085052294250795,103.41417457587008,57.36542561026518,40.1460302509192,72.23839238795456,25.506744949720865,158.56302841339723,Rice
5.796754292001548,117.46422769179846,40.78687081337019,38.05274785025067,79.0439805656687,34.14037522786276,197.42341574651257,Rice
5.760852213032589,81.66291436201568,42.966864019241775,59.665753073971175,89.30237392872091,22.064219752147324,292.77176781348584,Rice
5.95867990672325,114.71673178080088,49.094797112677185,47.88990071448126,79.7769316051384,30.669235348099356,170.94768821344692,Rice
5.044960384809017,92.31719766364763,54.09361525473294,40.04633630307371,83.46864866649835,34.608856599394514,164.08510736841276,Rice
6.0089031773376895,97.75000877218284,57.362845087550106,39.42874473618465,83.85251904452329,32.89549876542543,291.6921329211035,Rice
6.024872042434469,99.8869905603371,52.35694480402428,56.72262461196796,81.4121949327766,22.39503177605888,289.64230432604666,Rice
6.034290126547342,107.06053543108986,44.31350304795434,51.47213675581643,77.87728811308317,30.466028701539397,165.9889545461986,Rice
5.986767956904554,119.97654903082666,40.96424077721112,59.429354605532936,78.13815921445742,33.31979485438437,267.357822608741,Rice
5.850524391480001,109.53796837005306,57.57031122602696,45.10350804127582,76.54066323126477,30.6787140123266,271.1768912911888,Rice
6.1434277021649235,111.91254595434538,48.711666296258656,55.445855404375536,72.40418110741217,29.078358273491045,150.86379907471823,Rice
5.486878744850405,94.65846139485592,47.92345383218511,52.38668016724655,77.77116202540691,27.8330170940929,185.63161963114914,Rice
5.55987768744401,89.09078509052605,41.46391847536887,50.086214834534445,83.36425597110032,30.053374498124988,219.52410657008585,Rice
5.5696786702688446,114.53334598287302,50.38163570272436,46.979546940743276,70.51284131612871,26.436221759140032,207.02934281787856,Rice
5.598234171345351,103.2068947690933,50.672050934537566,50.197627319836116,85.29766523084257,32.568814603309214,257.71846143397414,Rice
6.433285543932402,80.72930330705447,43.91555971367092,35.18907187445355,82.94949428309206,33.67439713634983,186.5223444864449,Rice
6.39055181719446,82.41069561158244,58.68872053611028,43.79056718099086,72.02841656898433,28.316332869422233,188.5164851580762,Rice
5.427309352942884,92.29159859705146,56.06051795665327,48.47903191688136,76.22615398312007,29.93433918304194,257.422601133479,Rice
5.408936001100301,96.54196406101406,42.437721866738954,39.52873373836701,83.62235707929966,24.35869852004315,228.774507550059,Rice
6.0635693925836485,84.27507692378975,51.34624439257807,41.41406959253409,89.2585375047516,28.286093407359022,270.89888246627373,Rice
5.825339813234392,81.73650131419276,52.66302751188044,58.78508355516642,82.03223640292663,32.64945517254827,282.63096950226117,Rice
5.342119657923399,88.48179359632907,52.21961977701984,45.27571174516762,86.7972260573344,33.700300604174146,203.01320689540773,Rice
5.355305838461723,111.22102060975448,45.49612071096272,55.56535796284196,78.47476507297526,30.678148690789115,164.33029707520024,Rice
5.93578898701486,98.07070714948917,51.73216926350948,39.20035519362158,84.73747489888365,33.21636200806197,182.51097001361634,Rice
5.143571833280243,80.94554344185346,52.83943000886532,50.177350902219516,80.9339482542814,25.01531224950768,208.6358993858272,Rice
5.8917145027792595,99.87067435436677,59.755710404297744,38.41099381391833,83.90289108095187,27.2561439853558,214.22994223884223,Rice
6.076396648487265,107.69744605297478,59.825119874043764,38.20985723635313,72.08219298768333,31.416404622673635,236.75803755096138,Rice
5.411240999839709,83.17677475955946,41.71316499192861,57.35477186660296,73.83734649437486,26.203830307501768,183.99846033404822,Rice
5.532494458747906,82.77695370984374,50.38119581816541,36.69031408980537,86.00713015644723,25.03825706483563,231.0017871906766,Rice
6.320118631342187,106.03509476188776,50.65915573102671,43.10834382788439,76.66003826116396,30.703330417576474,299.1209041831751,Rice
5.992758784774068,102.311336694801,54.61301020478492,46.63014030709296,71.20284685201571,29.309858606412828,293.64379267580705,Rice
